#f (hz)	V/V	dB
4245.7865799203	0.0213885204	-33.3963851503
4255.5765791337	0.0212413129	-33.4563728878
4265.389152276	0.0210951176	-33.5163609993
4275.2243513985	0.0209499276	-33.5763494798
4285.0822286727	0.020805736	-33.6363383241
4294.96283639	0.020662536	-33.6963275272
4304.8662269628	0.0205203208	-33.7563170843
4314.792452924	0.0203790836	-33.8163069904
4324.7415669279	0.0202388177	-33.8762972409
4334.7136217501	0.0200995164	-33.9362878309
4344.7086702878	0.0199611732	-33.9962787558
4354.7267655603	0.0198237814	-34.0562700111
4364.7679607091	0.0196873345	-34.1162615922
4374.8323089982	0.0195518261	-34.1762534946
4384.9198638146	0.0194172496	-34.2362457139
4395.0306786682	0.0192835988	-34.2962382458
4405.1648071923	0.0191508672	-34.3562310859
4415.3223031439	0.0190190486	-34.4162242302
4425.503220404	0.0188881367	-34.4762176743
4435.7076129779	0.0187581252	-34.5362114142
4445.9355349953	0.0186290079	-34.5962054458
4456.1870407106	0.0185007788	-34.6561997652
4466.4621845036	0.0183734318	-34.7161943683
4476.7610208793	0.0182469607	-34.7761892513
4487.0836044684	0.0181213596	-34.8361844104
4497.4299900276	0.0179966225	-34.8961798417
4507.8002324398	0.0178727435	-34.9561755415
4518.1943867146	0.0177497167	-35.0161715062
4528.6125079883	0.0176275361	-35.076167732
4539.0546515243	0.0175061961	-35.1361642155
4549.5208727135	0.0173856908	-35.1961609531
4560.0112270746	0.0172660146	-35.2561579414
4570.5257702542	0.0171471616	-35.3161551767
4581.0645580272	0.0170291263	-35.3761526559
4591.6276462972	0.0169119031	-35.4361503755
4602.2150910967	0.0167954863	-35.4961483322
4612.8269485872	0.0166798705	-35.5561465228
4623.4632750601	0.0165650501	-35.6161449441
4634.1241269361	0.0164510196	-35.676143593
4644.8095607664	0.0163377737	-35.7361424662
4655.5196332323	0.016225307	-35.7961415607
4666.2544011462	0.016113614	-35.8561408735
4677.0139214509	0.0160026895	-35.9161404016
4687.7982512212	0.0158925283	-35.976140142
4698.6074476628	0.015783125	-36.0361400919
4709.4415681139	0.0156744744	-36.0961402482
4720.3006700445	0.0155665715	-36.1561406083
4731.1848110574	0.0154594109	-36.2161411694
4742.094048888	0.0153529878	-36.2761419286
4753.028441405	0.0152472969	-36.3361428832
4763.9880466104	0.0151423332	-36.3961440306
4774.9729226401	0.0150380918	-36.4561453681
4785.9831277638	0.0149345677	-36.5161468931
4797.0187203857	0.0148317559	-36.5761486031
4808.0797590449	0.0147296516	-36.6361504955
4819.166302415	0.0146282499	-36.6961525678
4830.2784093054	0.014527546	-36.7561548175
4841.4161386606	0.014427535	-36.8161572422
4852.5795495615	0.0143282123	-36.8761598395
4863.7687012248	0.0142295731	-36.936162607
4874.9836530041	0.0141316126	-36.9961655424
4886.2244643896	0.0140343262	-37.0561686435
4897.4911950088	0.0139377094	-37.1161719078
4908.7839046266	0.0138417574	-37.1761753332
4920.1026531459	0.0137464657	-37.2361789175
4931.4475006076	0.0136518299	-37.2961826585
4942.8185071909	0.0135578452	-37.356186554
4954.2157332139	0.0134645074	-37.4161906019
4965.639239134	0.0133718119	-37.4761948002
4977.0890855475	0.0132797544	-37.5361991468
4988.5653331909	0.0131883304	-37.5962036395
5000.0680429406	0.0130975356	-37.6562082765
5011.5972758131	0.0130073656	-37.7162130558
5023.153092966	0.0129178162	-37.7762179753
5034.7355556977	0.0128288831	-37.8362230332
5046.344725448	0.0127405621	-37.8962282276
5057.9806637982	0.0126528489	-37.9562335566
5069.643432472	0.0125657394	-38.0162390184
5081.3330933349	0.0124792294	-38.076244611
5093.0497083956	0.0123933149	-38.1362503329
5104.7933398052	0.0123079916	-38.196256182
5116.5640498586	0.0122232556	-38.2562621568
5128.3619009942	0.0121391027	-38.3162682555
5140.1869557941	0.0120555291	-38.3762744764
5152.0392769851	0.0119725307	-38.4362808178
5163.9189274384	0.0118901035	-38.4962872781
5175.8259701703	0.0118082437	-38.5562938556
5187.7604683422	0.0117269473	-38.6163005487
5199.7224852613	0.0116462104	-38.6763073559
5211.7120843808	0.0115660292	-38.7363142755
5223.7293293002	0.0114864	-38.7963213061
5235.7742837655	0.0114073188	-38.8563284461
5247.8470116699	0.0113287819	-38.916335694
5259.9475770536	0.0112507856	-38.9763430483
5272.076044105	0.0111733261	-39.0363505076
5284.2324771599	0.0110963998	-39.0963580704
5296.416940703	0.011020003	-39.1563657353
5308.6294993672	0.0109441321	-39.2163735009
5320.8702179347	0.0108687833	-39.2763813659
5333.1391613372	0.0107939533	-39.3363893288
5345.4363946557	0.0107196383	-39.3963973883
5357.7619831218	0.0106458348	-39.4564055431
5370.115992117	0.0105725394	-39.5164137919
5382.4984871738	0.0104997484	-39.5764221334
5394.909533976	0.0104274585	-39.6364305663
5407.3491983584	0.0103556663	-39.6964390894
5419.817546308	0.0102843682	-39.7564477014
5432.3146439638	0.0102135608	-39.8164564011
5444.8405576172	0.0101432409	-39.8764651874
5457.3953537127	0.010073405	-39.9364740589
5469.9790988478	0.0100040499	-39.9964830146
5482.5918597736	0.0099351722	-40.0564920533
5495.2337033953	0.0098667686	-40.1165011739
5507.9046967721	0.0097988358	-40.1765103751
5520.6049071179	0.0097313707	-40.2365196561
5533.3344018017	0.00966437	-40.2965290155
5546.0932483479	0.0095978305	-40.3565384524
5558.8815144362	0.0095317491	-40.4165479657
5571.6992679029	0.0094661225	-40.4765575543
5584.5465767402	0.0094009478	-40.5365672172
5597.4235090975	0.0093362216	-40.5965769535
5610.3301332811	0.0092719411	-40.656586762
5623.2665177549	0.009208103	-40.7165966418
5636.2327311406	0.0091447044	-40.7766065919
5649.2288422181	0.0090817422	-40.8366166114
5662.254919926	0.0090192134	-40.8966266993
5675.3110333618	0.0089571151	-40.9566368546
5688.3972517824	0.0088954443	-41.0166470765
5701.5136446043	0.0088341981	-41.076657364
5714.6602814041	0.0087733734	-41.1366677162
5727.8372319187	0.0087129675	-41.1966781322
5741.0445660461	0.0086529774	-41.2566886112
5754.2823538453	0.0085934003	-41.3166991523
5767.5506655366	0.0085342333	-41.3767097546
5780.8495715028	0.0084754737	-41.4367204174
5794.1791422883	0.0084171185	-41.4967311397
5807.5394486007	0.0083591651	-41.5567419207
5820.9305613105	0.0083016107	-41.6167527597
5834.3525514514	0.0082444524	-41.6767636559
5847.8054902212	0.0081876877	-41.7367746084
5861.2894489815	0.0081313138	-41.7967856165
5874.8044992589	0.0080753279	-41.8567966795
5888.3507127446	0.0080197275	-41.9168077965
5901.9281612952	0.0079645098	-41.9768189669
5915.536916933	0.0079096723	-42.0368301899
5929.1770518463	0.0078552123	-42.0968414647
5942.84863839	0.0078011272	-42.1568527908
5956.5517490856	0.0077474145	-42.2168641673
5970.2864566222	0.0076940715	-42.2768755935
5984.0528338561	0.0076410958	-42.3368870689
5997.8509538118	0.0075884848	-42.3968985927
6011.6808896821	0.007536236	-42.4569101642
6025.5427148288	0.0074843469	-42.5169217829
6039.4365027825	0.0074328151	-42.576933448
6053.3623272436	0.007381638	-42.6369451589
6067.3202620823	0.0073308132	-42.696956915
6081.3103813393	0.0072803384	-42.7569687157
6095.3327592259	0.007230211	-42.8169805603
6109.3874701245	0.0071804288	-42.8769924483
6123.474588589	0.0071309892	-42.9370043791
6137.5941893454	0.0070818901	-42.997016352
6151.7463472917	0.007033129	-43.0570283665
6165.9311374989	0.0069847036	-43.117040422
6180.1486352109	0.0069366115	-43.177052518
6194.3989158452	0.0068888506	-43.2370646539
6208.6820549931	0.0068414185	-43.2970768292
6222.9981284203	0.006794313	-43.3570890432
6237.3472120671	0.0067475317	-43.4171012956
6251.729382049	0.0067010726	-43.4771135857
6266.1447146571	0.0066549333	-43.537125913
6280.5932863581	0.0066091116	-43.5971382771
6295.0751737953	0.0065636054	-43.6571506774
6309.5904537886	0.0065184126	-43.7171631135
6324.1392033351	0.0064735308	-43.7771755847
6338.7214996093	0.0064289581	-43.8371880907
6353.3374199639	0.0063846922	-43.897200631
6367.9870419298	0.0063407312	-43.9572132052
6382.6704432166	0.0062970727	-44.0172258126
6397.3877017132	0.0062537149	-44.0772384529
6412.1388954881	0.0062106556	-44.1372511257
6426.9241027897	0.0061678927	-44.1972638305
6441.743402047	0.0061254242	-44.2572765668
6456.5968718697	0.0060832482	-44.3172893342
6471.4845910489	0.0060413625	-44.3773021323
6486.4066385572	0.0059997652	-44.4373149607
6501.3630935493	0.0059584542	-44.4973278189
6516.3540353627	0.0059174278	-44.5573407066
6531.3795435174	0.0058766837	-44.6173536233
6546.4396977173	0.0058362202	-44.6773665687
6561.5345778495	0.0057960353	-44.7373795423
6576.6642639856	0.0057561271	-44.7973925438
6591.828836382	0.0057164936	-44.8574055727
6607.0283754799	0.005677133	-44.9174186288
6622.262961906	0.0056380434	-44.9774317116
6637.5326764729	0.0055992229	-45.0374448207
6652.8376001798	0.0055606697	-45.0974579559
6668.1778142123	0.005522382	-45.1574711166
6683.5533999434	0.0054843579	-45.2174843027
6698.9644389337	0.0054465955	-45.2774975137
6714.4110129319	0.0054090932	-45.3375107494
6729.8932038752	0.005371849	-45.3975240093
6745.4110938896	0.0053348613	-45.4575372931
6760.9647652906	0.0052981283	-45.5175506005
6776.5543005834	0.0052616482	-45.5775639312
6792.1797824636	0.0052254192	-45.6375772849
6807.8412938174	0.0051894397	-45.6975906612
6823.5389177221	0.0051537079	-45.7576040598
6839.2727374465	0.0051182221	-45.8176174805
6855.0428364515	0.0050829806	-45.8776309229
6870.8492983904	0.0050479818	-45.9376443867
6886.6922071094	0.005013224	-45.9976578717
6902.5716466481	0.0049787054	-46.0576713775
6918.4877012398	0.0049444246	-46.1176849039
6934.4404553121	0.0049103797	-46.1776984505
6950.4299934871	0.0048765693	-46.2377120171
6966.4564005821	0.0048429916	-46.2977256035
6982.5197616102	0.0048096452	-46.3577392093
6998.6201617803	0.0047765283	-46.4177528343
7014.7576864977	0.0047436395	-46.4777664782
7030.9324213648	0.0047109771	-46.5377801408
7047.1444521813	0.0046785396	-46.5977938217
7063.3938649449	0.0046463254	-46.6578075209
7079.6807458514	0.0046143331	-46.7178212379
7096.0051812953	0.004582561	-46.7778349726
7112.3672578705	0.0045510076	-46.8378487247
7128.7670623705	0.0045196716	-46.897862494
7145.204681789	0.0044885512	-46.9578762802
7161.6802033201	0.0044576452	-47.0178900832
7178.1937143591	0.0044269519	-47.0779039026
7194.7453025027	0.00439647	-47.1379177383
7211.3350555499	0.0043661979	-47.19793159
7227.9630615017	0.0043361343	-47.2579454575
7244.6294085622	0.0043062777	-47.3179593406
7261.3341851392	0.0042766267	-47.3779732391
7278.0774798437	0.0042471798	-47.4379871527
7294.8593814916	0.0042179356	-47.4980010813
7311.6799791034	0.0041888928	-47.5580150247
7328.5393619047	0.00416005	-47.6180289826
7345.4376193271	0.0041314058	-47.6780429549
7362.3748410082	0.0041029588	-47.7380569413
7379.3511167925	0.0040747076	-47.7980709417
7396.3665367314	0.004046651	-47.8580849559
7413.4211910842	0.0040187876	-47.9180989836
7430.5151703181	0.003991116	-47.9781130248
7447.6485651091	0.0039636349	-48.0381270791
7464.8214663422	0.0039363431	-48.0981411465
7482.0339651119	0.0039092391	-48.1581552267
7499.2861527228	0.0038823218	-48.2181693196
7516.57812069	0.0038555899	-48.278183425
7533.9099607398	0.0038290419	-48.3381975427
7551.2817648097	0.0038026768	-48.3982116726
7568.6936250494	0.0037764932	-48.4582258145
7586.145633821	0.0037504899	-48.5182399682
7603.6378836997	0.0037246656	-48.5782541336
7621.1704674739	0.0036990192	-48.6382683105
7638.7434781462	0.0036735493	-48.6982824987
7656.3570089336	0.0036482548	-48.7582966981
7674.0111532679	0.0036231345	-48.8183109086
7691.7060047964	0.0035981871	-48.8783251299
7709.4416573825	0.0035734115	-48.938339362
7727.2182051059	0.0035488065	-48.9983536047
7745.0357422631	0.0035243709	-49.0583678578
7762.8943633682	0.0035001036	-49.1183821212
7780.7941631532	0.0034760033	-49.1783963948
7798.7352365686	0.003452069	-49.2384106784
7816.7176787837	0.0034282995	-49.2984249719
7834.7415851873	0.0034046936	-49.3584392751
7852.8070513882	0.0033812503	-49.418453588
7870.9141732156	0.0033579684	-49.4784679103
7889.0630467196	0.0033348468	-49.538482242
7907.2537681719	0.0033118844	-49.5984965829
7925.4864340662	0.0032890801	-49.6585109329
7943.7611411186	0.0032664329	-49.7185252919
7962.0779862681	0.0032439415	-49.7785396597
7980.4370666776	0.0032216051	-49.8385540362
7998.8384797336	0.0031994224	-49.8985684214
8017.2823230475	0.0031773924	-49.958582815
8035.7686944556	0.0031555142	-50.018597217
8054.2976920197	0.0031337866	-50.0786116273
8072.869414028	0.0031122086	-50.1386260457
8091.4839589952	0.0030907792	-50.1986404722
8110.1414256629	0.0030694973	-50.2586549066
8128.8419130009	0.003048362	-50.3186693487
8147.5855202066	0.0030273721	-50.3786837986
8166.3723467067	0.0030065269	-50.4386982561
8185.2024921569	0.0029858251	-50.4987127211
8204.0760564425	0.0029652659	-50.5587271935
8222.9931396795	0.0029448482	-50.6187416732
8241.9538422144	0.0029245712	-50.6787561601
8260.9582646254	0.0029044337	-50.738770654
8280.0065077224	0.0028844349	-50.798785155
8299.0986725477	0.0028645738	-50.8587996629
8318.2348603768	0.0028448495	-50.9188141775
8337.4151727186	0.0028252609	-50.9788286989
8356.6397113161	0.0028058073	-51.0388432269
8375.9085781467	0.0027864876	-51.0988577614
8395.2218754234	0.0027673009	-51.1588723024
8414.5797055943	0.0027482463	-51.2188868497
8433.9821713442	0.002729323	-51.2789014033
8453.4293755945	0.0027105299	-51.3389159631
8472.9214215039	0.0026918662	-51.3989305289
8492.4584124689	0.0026733311	-51.4589451008
8512.0404521245	0.0026549235	-51.5189596786
8531.6676443447	0.0026366427	-51.5789742622
8551.3400932431	0.0026184878	-51.6389888516
8571.057903173	0.0026004579	-51.6990034467
8590.8211787286	0.0025825521	-51.7590180474
8610.6300247454	0.0025647697	-51.8190326536
8630.4845463003	0.0025471096	-51.8790472653
8650.3848487128	0.0025295712	-51.9390618824
8670.3310375449	0.0025121535	-51.9990765048
8690.3232186023	0.0024948558	-52.0590911324
8710.3614979346	0.0024776771	-52.1191057651
8730.4459818359	0.0024606168	-52.179120403
8750.5767768454	0.0024436739	-52.2391350459
8770.7539897478	0.0024268477	-52.2991496937
8790.9777275745	0.0024101373	-52.3591643464
8811.2480976031	0.002393542	-52.419179004
8831.5652073589	0.0023770609	-52.4791936663
8851.9291646151	0.0023606934	-52.5392083332
8872.3400773935	0.0023444385	-52.5992230048
8892.7980539646	0.0023282956	-52.659237681
8913.303202849	0.0023122638	-52.7192523616
8933.8556328173	0.0022963424	-52.7792670467
8954.4554528909	0.0022805306	-52.8392817362
8975.1027723427	0.0022648278	-52.8992964299
8995.7977006975	0.002249233	-52.959311128
9016.5403477324	0.0022337456	-53.0193258302
9037.3308234782	0.0022183648	-53.0793405365
9058.1692382188	0.00220309	-53.139355247
9079.0557024928	0.0021879203	-53.1993699615
9099.9903270935	0.0021728551	-53.2593846799
9120.9732230697	0.0021578936	-53.3193994022
9142.0045017263	0.0021430351	-53.3794141285
9163.0842746248	0.002128279	-53.4394288585
9184.212653584	0.0021136244	-53.4994435923
9205.3897506804	0.0020990708	-53.5594583297
9226.6156782491	0.0020846173	-53.6194730709
9247.8905488842	0.0020702634	-53.6794878156
9269.2144754392	0.0020560083	-53.7395025639
9290.5875710282	0.0020418514	-53.7995173157
9312.0099490257	0.002027792	-53.859532071
9333.4817230679	0.0020138293	-53.9195468296
9355.003007053	0.0019999628	-53.9795615917
9376.5739151417	0.0019861918	-54.039576357
9398.1945617581	0.0019725156	-54.0995911256
9419.86506159	0.0019589336	-54.1596058975
9441.5855295897	0.001945445	-54.2196206725
9463.3560809746	0.0019320494	-54.2796354507
9485.1768312277	0.001918746	-54.339650232
9507.0478960983	0.0019055342	-54.3996650163
9528.9693916026	0.0018924134	-54.4596798036
9550.9414340243	0.0018793829	-54.5196945939
9572.9641399154	0.0018664421	-54.5797093872
9595.0376260963	0.0018535905	-54.6397241833
9617.1620096571	0.0018408273	-54.6997389822
9639.3374079577	0.001828152	-54.759753784
9661.5639386287	0.001815564	-54.8197685886
9683.8417195719	0.0018030627	-54.8797833959
9706.1708689608	0.0017906475	-54.9397982058
9728.5515052418	0.0017783177	-54.9998130185
9750.9837471339	0.0017660728	-55.0598278337
9773.4677136303	0.0017539123	-55.1198426516
9796.0035239983	0.0017418355	-55.179857472
9818.5912977803	0.0017298418	-55.2398722949
9841.2311547943	0.0017179307	-55.2998871203
9863.9232151346	0.0017061016	-55.3599019482
9886.6675991725	0.001694354	-55.4199167784
9909.4644275567	0.0016826873	-55.4799316111
9932.3138212143	0.0016711009	-55.5399464461
9955.2159013509	0.0016595943	-55.5999612834
9978.1707894519	0.0016481669	-55.659976123
10001.1786072827	0.0016368182	-55.7199909648
10024.2394768895	0.0016255477	-55.7800058089
10047.3535205998	0.0016143547	-55.8400206551
10070.5208610234	0.0016032388	-55.9000355035
10093.7416210526	0.0015921995	-55.9600503541
10117.015923863	0.0015812362	-56.0200652068
10140.3438929146	0.0015703483	-56.0800800615
10163.7256519517	0.0015595355	-56.1400949183
10187.1613250041	0.001548797	-56.200109777
10210.6510363875	0.0015381326	-56.2601246378
10234.1949107044	0.0015275415	-56.3201395006
10257.7930728444	0.0015170234	-56.3801543652
10281.4456479853	0.0015065777	-56.4401692318
10305.1527615934	0.0014962039	-56.5001841003
10328.9145394243	0.0014859016	-56.5601989706
10352.7311075235	0.0014756702	-56.6202138428
10376.6025922274	0.0014655093	-56.6802287167
10400.5291201635	0.0014554183	-56.7402435925
10424.5108182513	0.0014453968	-56.80025847
10448.5478137029	0.0014354443	-56.8602733492
10472.6402340239	0.0014255603	-56.9202882301
10496.7882070138	0.0014157444	-56.9803031128
10520.9918607667	0.001405996	-57.0403179971
10545.2513236723	0.0013963148	-57.100332883
10569.566724416	0.0013867003	-57.1603477705
10593.9381919803	0.001377152	-57.2203626597
10618.3658556448	0.0013676694	-57.2803775504
10642.8498449874	0.0013582521	-57.3403924426
10667.3902898847	0.0013488996	-57.4004073364
10691.9873205127	0.0013396116	-57.4604222317
10716.6410673478	0.0013303875	-57.5204371285
10741.3516611668	0.0013212269	-57.5804520268
10766.1192330487	0.0013121294	-57.6404669265
10790.9439143741	0.0013030945	-57.7004818276
10815.8258368269	0.0012941218	-57.7604967302
10840.7651323947	0.001285211	-57.8205116341
10865.7619333691	0.0012763614	-57.8805265394
10890.8163723471	0.0012675728	-57.9405414461
10915.9285822311	0.0012588448	-58.000556354
10941.0986962303	0.0012501768	-58.0605712633
10966.3268478609	0.0012415685	-58.1205861739
10991.6131709468	0.0012330195	-58.1806010858
11016.9577996208	0.0012245294	-58.240615999
11042.3608683246	0.0012160977	-58.3006309133
11067.8225118103	0.001207724	-58.3606458289
11093.3428651405	0.0011994081	-58.4206607458
11118.9220636892	0.0011911493	-58.4806756638
11144.5602431425	0.0011829475	-58.5406905829
11170.2575394997	0.0011748021	-58.6007055033
11196.0140890732	0.0011667128	-58.6607204248
11221.8300284902	0.0011586793	-58.7207353474
11247.7054946926	0.001150701	-58.7807502711
11273.6406249381	0.0011427777	-58.840765196
11299.635556801	0.0011349089	-58.9007801219
11325.6904281729	0.0011270943	-58.9607950489
11351.8053772631	0.0011193335	-59.0208099769
11377.9805425997	0.0011116262	-59.080824906
11404.2160630303	0.0011039719	-59.1408398361
11430.5120777225	0.0010963703	-59.2008547672
11456.8687261651	0.0010888211	-59.2608696993
11483.2861481681	0.0010813238	-59.3208846324
11509.7644838642	0.0010738782	-59.3808995664
11536.3038737091	0.0010664838	-59.4409145015
11562.9044584824	0.0010591404	-59.5009294374
11589.5663792883	0.0010518475	-59.5609443743
11616.2897775563	0.0010446048	-59.6209593121
11643.0747950421	0.001037412	-59.6809742508
11669.9215738282	0.0010302688	-59.7409891904
11696.8302563249	0.0010231747	-59.8010041309
11723.8009852705	0.0010161295	-59.8610190723
11750.8339037327	0.0010091327	-59.9210340145
11777.9291551092	0.0010021842	-59.9810489575
11805.086883128	0.0009952835	-60.0410639014
11832.3072318487	0.0009884303	-60.1010788461
11859.5903456631	0.0009816243	-60.1610937917
11886.936369296	0.0009748652	-60.221108738
11914.3454478057	0.0009681526	-60.2811236851
11941.8177265851	0.0009614862	-60.341138633
11969.3533513624	0.0009548658	-60.4011535816
11996.9524682017	0.0009482909	-60.461168531
12024.615223504	0.0009417613	-60.5211834812
12052.3417640079	0.0009352766	-60.5811984321
12080.1322367901	0.0009288366	-60.6412133837
12107.9867892668	0.000922441	-60.701228336
12135.9055691939	0.0009160894	-60.7612432891
12163.8887246679	0.0009097815	-60.8212582428
12191.9364041271	0.000903517	-60.8812731972
12220.0487563518	0.0008972957	-60.9412881523
12248.2259304654	0.0008911172	-61.0013031081
12276.4680759352	0.0008849813	-61.0613180645
12304.7753425733	0.0008788876	-61.1213330215
12333.1478805369	0.0008728359	-61.1813479793
12361.5858403297	0.0008668258	-61.2413629376
12390.0893728023	0.0008608572	-61.3013778966
12418.6586291532	0.0008549296	-61.3613928562
12447.2937609295	0.0008490429	-61.4214078163
12475.9949200278	0.0008431966	-61.4814227771
12504.7622586949	0.0008373907	-61.5414377385
12533.5959295286	0.0008316247	-61.6014527005
12562.4960854786	0.0008258984	-61.661467663
12591.4628798475	0.0008202115	-61.7214826261
12620.4964662909	0.0008145638	-61.7814975897
12649.5969988191	0.000808955	-61.8415125539
12678.7646317975	0.0008033848	-61.9015275187
12707.9995199472	0.000797853	-61.961542484
12737.3018183462	0.0007923592	-62.0215574498
12766.6716824301	0.0007869033	-62.0815724161
12796.109267993	0.000781485	-62.141587383
12825.6147311879	0.0007761039	-62.2016023503
12855.1882285283	0.0007707599	-62.2616173182
12884.8299168882	0.0007654527	-62.3216322865
12914.5399535035	0.0007601821	-62.3816472553
12944.3184959728	0.0007549477	-62.4416622246
12974.1657022577	0.0007497494	-62.5016771944
13004.0817306845	0.0007445869	-62.5616921647
13034.0667399442	0.0007394599	-62.6217071354
13064.1208890939	0.0007343683	-62.6817221065
13094.2443375574	0.0007293116	-62.7417370781
13124.4372451261	0.0007242898	-62.8017520502
13154.6997719598	0.0007193026	-62.8617670227
13185.0320785878	0.0007143498	-62.9217819956
13215.4343259094	0.000709431	-62.9817969689
13245.9066751948	0.0007045461	-63.0418119427
13276.4492880862	0.0006996948	-63.1018269168
13307.0623265986	0.0006948769	-63.1618418914
13337.7459531203	0.0006900923	-63.2218568664
13368.5003304143	0.0006853405	-63.2818718417
13399.3256216189	0.0006806215	-63.3418868175
13430.2219902483	0.000675935	-63.4019017936
13461.1896001939	0.0006712807	-63.4619167702
13492.2286157252	0.0006666585	-63.5219317471
13523.3392014901	0.0006620681	-63.5819467243
13554.5215225164	0.0006575093	-63.6419617019
13585.7757442124	0.0006529819	-63.7019766799
13617.1020323677	0.0006484857	-63.7619916583
13648.5005531542	0.0006440205	-63.822006637
13679.9714731271	0.000639586	-63.882021616
13711.5149592255	0.000635182	-63.9420365954
13743.1311787735	0.0006308083	-64.0020515751
13774.8202994809	0.0006264648	-64.0620665551
13806.5824894444	0.0006221512	-64.1220815354
13838.4179171481	0.0006178672	-64.1820965161
13870.3267514648	0.0006136128	-64.2421114971
13902.3091616565	0.0006093877	-64.3021264784
13934.3653173757	0.0006051916	-64.3621414601
13966.4953886658	0.0006010245	-64.422156442
13998.6995459626	0.000596886	-64.4821714242
14030.9779600946	0.0005927761	-64.5421864067
14063.3308022844	0.0005886944	-64.6022013895
14095.7582441493	0.0005846409	-64.6622163726
14128.2604577025	0.0005806152	-64.722231356
14160.8376153535	0.0005766173	-64.7822463397
14193.4898899097	0.0005726469	-64.8422613236
14226.2174545767	0.0005687039	-64.9022763078
14259.0204829597	0.000564788	-64.9622912923
14291.899149064	0.000560899	-65.022306277
14324.8536272962	0.0005570369	-65.082321262
14357.884092465	0.0005532013	-65.1423362473
14390.9907197824	0.0005493921	-65.2023512328
14424.1736848641	0.0005456092	-65.2623662185
14457.4331637309	0.0005418523	-65.3223812045
14490.7693328095	0.0005381213	-65.3823961908
14524.1823689333	0.000534416	-65.4424111773
14557.6724493435	0.0005307362	-65.502426164
14591.2397516901	0.0005270817	-65.562441151
14624.8844540325	0.0005234524	-65.6224561382
14658.6067348408	0.0005198481	-65.6824711256
14692.4067729966	0.0005162686	-65.7424861132
14726.284747794	0.0005127137	-65.8025011011
14760.2408389405	0.0005091834	-65.8625160892
14794.275226558	0.0005056773	-65.9225310775
14828.3880911835	0.0005021954	-65.982546066
14862.5796137707	0.0004987374	-66.0425610547
14896.8499756903	0.0004953033	-66.1025760436
14931.1993587311	0.0004918928	-66.1625910328
14965.6279451013	0.0004885058	-66.2226060221
15000.1359174291	0.0004851421	-66.2826210116
15034.7234587639	0.0004818016	-66.3426360013
15069.3907525771	0.000478484	-66.4026509913
15104.1379827631	0.0004751894	-66.4626659814
15138.9653336405	0.0004719174	-66.5226809717
15173.8729899528	0.0004686679	-66.5826959621
15208.8611368694	0.0004654408	-66.6427109528
15243.9299599869	0.0004622359	-66.7027259436
15279.0796453296	0.0004590531	-66.7627409346
15314.3103793509	0.0004558922	-66.8227559258
15349.622348934	0.0004527531	-66.8827709172
15385.0157413932	0.0004496356	-66.9427859087
15420.4907444746	0.0004465396	-67.0028009004
15456.0475463571	0.0004434649	-67.0628158923
15491.6863356537	0.0004404113	-67.1228308843
15527.4073014123	0.0004373788	-67.1828458765
15563.2106331165	0.0004343671	-67.2428608689
15599.0965206869	0.0004313762	-67.3028758614
15635.0651544823	0.0004284059	-67.362890854
15671.1167253	0.0004254561	-67.4229058468
15707.2514243775	0.0004225265	-67.4829208398
15743.4694433933	0.0004196171	-67.5429358329
15779.7709744676	0.0004167278	-67.6029508262
15816.156210164	0.0004138583	-67.6629658196
15852.6253434897	0.0004110086	-67.7229808131
15889.1785678972	0.0004081786	-67.7829958068
15925.8160772849	0.000405368	-67.8430108006
15962.5380659986	0.0004025768	-67.9030257946
15999.3447288318	0.0003998048	-67.9630407887
16036.2362610275	0.0003970518	-68.0230557829
16073.2128582788	0.0003943179	-68.0830707772
16110.2747167298	0.0003916027	-68.1430857717
16147.4220329773	0.0003889063	-68.2031007663
16184.655004071	0.0003862284	-68.2631157611
16221.9738275153	0.000383569	-68.3231307559
16259.3787012697	0.0003809278	-68.3831457509
16296.8698237504	0.0003783049	-68.443160746
16334.4473938311	0.0003757	-68.5031757412
16372.1116108438	0.0003731131	-68.5631907366
16409.8626745805	0.0003705439	-68.623205732
16447.7007852936	0.0003679925	-68.6832207276
16485.6261436973	0.0003654586	-68.7432357233
16523.6389509688	0.0003629422	-68.8032507191
16561.7394087489	0.0003604431	-68.863265715
16599.9277191435	0.0003579612	-68.923280711
16638.2040847245	0.0003554964	-68.9832957071
16676.5687085309	0.0003530486	-69.0433107033
16715.0217940698	0.0003506176	-69.1033256996
16753.5635453177	0.0003482034	-69.1633406961
16792.1941667213	0.0003458058	-69.2233556926
16830.9138631987	0.0003434247	-69.2833706892
16869.7228401406	0.0003410599	-69.3433856859
16908.6213034113	0.0003387115	-69.4034006827
16947.6094593497	0.0003363793	-69.4634156797
16986.6875147705	0.0003340631	-69.5234306767
17025.8556769653	0.0003317628	-69.5834456738
17065.1141537037	0.0003294784	-69.643460671
17104.4631532343	0.0003272097	-69.7034756682
17143.902884286	0.0003249567	-69.7634906656
17183.4335560688	0.0003227191	-69.8235056631
17223.0553782753	0.000320497	-69.8835206606
17262.7685610815	0.0003182902	-69.9435356582
17302.5733151482	0.0003160985	-70.0035506559
17342.4698516216	0.000313922	-70.0635656537
17382.458382135	0.0003117604	-70.1235806516
17422.5391188098	0.0003096137	-70.1835956496
17462.7122742562	0.0003074818	-70.2436106476
17502.9780615749	0.0003053646	-70.3036256457
